-3.27414,51.56479,MCDONALD'S (MCDRIVE),CF4 7 NANTGARW
-3.02388,51.55608,MCDONALD'S,NP10 8 DUFFRYN
-3.49626,51.51437,MCDONALD'S (MCDRIVE),CF35 5 BRIDGEND
-3.56703,51.49601,MCDONALD'S (MCDRIVE),CF31 3 BRIDGEND
-3.20321,51.4992,MCDONALD'S (MCDRIVE),CF14 3 GABALFA
-3.27382,51.4638,MCDONALD'S (MCDRIVE),CF5 6 ST NICHOLAS
-3.23169,51.41491,MCDONALD'S (MCDRIVE),CF63 2 BARRY
-4.3089,51.84628,MCDONALD'S (MCDRIVE),SA31 2 CARMARTHEN
-3.30984,52.51406,MCDONALD'S (MCDRIVE),SY16 1 NEWTOWN
-3.81965,53.31906,MCDONALD'S (MCDRIVE),LL30 1 LLANDUDNO
-3.49135,53.3217,MCDONALD'S,LL18 1 RHYL
-3.56775,53.2844,MCDONALD'S (MCDRIVE),LL22 9 ABERGELE
-3.14159,53.16808,MCDONALD'S (MCDRIVE),CH7 1 MOLD
-4.26745,53.13366,MCDONALD'S (MCDRIVE),LL55 2 CAERNARVON
-2.99613,53.04671,MCDONALD'S,LL11 1 WREXHAM
-3.92126,51.66556,MCDONALD'S (MCDRIVE),SA6 8 SWANSEA
-4.07571,51.79483,MCDONALD'S (MCDRIVE),SA14 6 CROSS HANDS
-3.13765,53.24809,MCDONALD'S (MCDRIVE),CH6 5 FLINT
-3.94611,51.62059,MCDONALD'S,SA1 5 SWANSEA
-3.13022,51.53539,MCDONALD'S (MCDRIVE),CF3 6 CARDIFF
-3.18682,51.4566,MCDONALD'S (MCDRIVE),CF11 0 CARDIFF
-3.99767,51.67805,MCDONALD'S (MCDRIVE),SA4 9 SWANSEA
-2.92238,51.60275,MCDONALD'S (MCDRIVE),NP18 2 LANGSTONE
-3.00959,51.57377,MCDONALD'S (MCDRIVE),NP20 3 NEWPORT
-3.82007,51.62893,MCDONALD'S (MCDRIVE),SA12 8 BAGLAN
-3.0435,52.95051,MCDONALD'S (MCDRIVE),LL14 5 WREXHAM
-4.14531,53.2128,MCDONALD'S (MCDRIVE),LL57 4 BANGOR
-3.96824,51.63508,MCDONALD'S (MCDRIVE),SA5 8 SWANSEA
-3.57464,51.53202,MCDONALD'S,CF35 6 THE DERWEN
-3.21112,51.5887,MCDONALD'S,CF83 3 CAERPHILLY
-3.19368,51.67197,MCDONALD'S (MCDRIVE),NP12 1 BLACKWOOD
-4.97912,51.78928,MCDONALD'S (MCDRIVE),SA61 1 MERLINS BRIDGE
-3.64248,51.73749,MCDONALD'S (MCDRIVE),SA11 4 RESOLVEN
-4.06944,52.4063,MCDONALD'S (MCDRIVE),SY23 1 ABERYSTWYTH
-3.02098,51.69319,MCDONALD'S (MCDRIVE),NP4 0 PONTYMOILE
-3.80893,53.28224,MCDONALD'S (MCDRIVE),LL31 9 LLANDUDNO JUNCTION
-4.62957,53.30346,MCDONALD'S (MCDRIVE),LL65 2 KINGSLAND
-3.02974,53.20362,MCDONALD'S,CH5 1 QUEENSFERRY
-3.08129,53.19202,MCDONALD'S (MCDRIVE),CH7 6 NORTHOP HALL
-3.07659,51.59754,MCDONALD'S (MCDRIVE),NP10 9 ROGERSTONE
-3.17819,51.47871,MCDONALD'S,CF10 1 CARDIFF
-3.24371,51.52393,MCDONALD'S (MCDRIVE),CF4 7 TONGWYNLAIS
-3.84122,51.65325,MCDONALD'S (MCDRIVE),SA10 6 NEATH
-3.30564,53.27394,MCDONALD'S (MCDRIVE),CH8 8 HOLYWELL
-3.91108,51.62051,MCDONALD'S (MCDRIVE),SA1 8 SWANSEA
-3.20596,51.77641,MCDONALD'S (MCDRIVE),NP23 6 EBBW VALE
-3.37835,51.53363,MCDONALD'S (MCDRIVE),CF72 8 TALBOT GREEN
-3.14114,51.4984,MCDONALD'S (MCDRIVE),CF23 9 CARDIFF
-4.93306,51.69403,MCDONALD'S (MCDRIVE),SA72 6 PEMBROKE DOCK
12.51869,55.75429,MCDONALD'S (MCDRIVE),2820 GENTOFTE
12.38463,55.72281,MCDONALD'S (MCDRIVE),2750 BALLERUP
12.57745,55.70463,MCDONALD'S,2100 INDRE �STERBRO
12.46254,55.69191,MCDONALD'S (MCDRIVE),2610 R�DOVRE
12.57217,55.68324,MCDONALD'S,1358 INDRE BY
12.53381,55.68002,MCDONALD'S,2000 FREDERIKSBERG
12.57,55.67674,MCDONALD'S,1459 INDRE BY
12.60593,55.65963,MCDONALD'S,2300 SUNDBY�STER
12.27748,55.64237,MCDONALD'S,2630 H�JE TAASTRUP
12.5642,55.67315,MCDONALD'S,1570 VESTERBRO
12.49355,55.74205,MCDONALD'S (MCDRIVE),2860 GLADSAXE
12.54933,55.69403,MCDONALD'S,2200 INDRE N�RREBRO
12.56618,55.67533,MCDONALD'S,1620 INDRE BY
12.07272,55.63374,MCDONALD'S (MCDRIVE),4000 ROSKILDE
12.18583,55.48036,MCDONALD'S,4600 K�GE
11.70626,55.71711,MCDONALD'S,4300 HOLB�K
11.35362,55.39169,MCDONALD'S (MCDRIVE),4200 SLAGELSE
11.7801,55.25063,MCDONALD'S,4700 N�STVED
11.87629,54.7685,MCDONALD'S,4800 NYK�BING FALSTER
10.33869,55.41044,MCDONALD'S,5210 ODENSE
10.3824,55.39561,MCDONALD'S,5000 ODENSE
10.59993,55.0604,MCDONALD'S (MCDRIVE),5700 SVENDBORG
12.21445,55.54564,MCDONALD'S (MCDRIVE),2690 SOLR�D (RURAL)
10.00156,57.45599,MCDONALD'S,9800 HJ�RRING
10.5081,57.44661,MCDONALD'S,9900 FREDERIKSHAVN
9.94624,57.06982,MCDONALD'S (MCDRIVE),9400 N�RRESUNDBY
9.92175,57.04896,MCDONALD'S,9000 AALBORG
9.88692,57.00965,MCDONALD'S (MCDRIVE),9200 AALBORG
10.87381,56.40588,MCDONALD'S,8500 GRENAA
10.24585,56.20195,MCDONALD'S,8240 �RHUS
9.54529,56.18425,MCDONALD'S (MCDRIVE),8600 SILKEBORG
10.20815,56.15741,MCDONALD'S,8000 �RHUS
10.20617,56.15408,MCDONALD'S,8000 �RHUS
8.69346,56.95334,MCDONALD'S,7700 THISTED
9.36497,56.44841,MCDONALD'S,8800 VIBORG (RURAL)
8.48005,55.6243,MCDONALD'S,6800 VARDE
8.45616,55.50849,MCDONALD'S (MCDRIVE),6715 GJESING
8.45203,55.46597,MCDONALD'S,6700 ESBJERG
8.5825,56.48818,MCDONALD'S,7600 STRUER
8.9842,56.13504,MCDONALD'S (MCDRIVE),7400 HERNING
8.23982,56.09147,MCDONALD'S,6950 RINGK�BING
9.82534,55.84675,MCDONALD'S,8700 HORSENS
9.53616,55.71078,MCDONALD'S,7100 VEJLE
9.72602,55.56936,MCDONALD'S (MCDRIVE),7000 FREDERICIA
10.03279,56.45781,MCDONALD'S (MCDRIVE),8900 RANDERS
9.02966,56.56396,MCDONALD'S,7800 SKIVE
9.12765,55.49368,MCDONALD'S (MCDRIVE),6600 VEJEN (RURAL)
12.11621,55.64252,MCDONALD'S (MCDRIVE),4000 ROSKILDE
12.43699,55.66942,MCDONALD'S,2605 BR�NDBY�STER
9.75148,57.1498,MCDONALD'S (MCDRIVE),9440 AABYBRO
9.97794,56.06865,MCDONALD'S,8660 SKANDERBORG (RURAL)
12.02969,55.96892,MCDONALD'S (MCDRIVE),3300 FREDERIKSV�RK
12.4403,55.84098,MCDONALD'S (MCDRIVE),3460 BIRKER�D
